,time_per_epoch,train_accuracy,train_loss,val_accuracy,val_loss,precision,recall,f1,learning_rate
37,179.7823486328125,0.5703125,1.9237216114997864,0.40625,1.9902746677398682,0.5007769764745521,0.5703125,0.5185892777280858,0.0003645
38,179.3320505619049,0.56640625,1.9199724197387695,0.40625,1.9879484176635742,0.497786619882134,0.56640625,0.5150069059592227,0.0003645
39,180.2462191581726,0.56640625,1.915571391582489,0.40625,1.9837390184402466,0.5023066892947815,0.56640625,0.5165986713037274,0.0003645
40,179.56865859031677,0.5546875,1.9115822911262512,0.40625,1.9811769723892212,0.4922270307596337,0.5546875,0.5066045794095001,0.0003645
41,179.42606854438782,0.5625,1.9071752429008484,0.40625,1.9780688285827637,0.4945526468239422,0.5625,0.5116219820090957,0.0003645
42,179.7563123703003,0.57421875,1.9031614065170288,0.40625,1.9734117984771729,0.5060541942866161,0.57421875,0.5228273677002979,0.0003645
43,179.98246359825134,0.57421875,1.8989155888557434,0.4375,1.9694643020629883,0.5017145958404803,0.57421875,0.5212794643796697,0.0003645
44,179.74541926383972,0.578125,1.8947020769119263,0.4375,1.965052604675293,0.5069835073823697,0.578125,0.525719413774306,0.0003645
45,178.7982792854309,0.578125,1.8903928399085999,0.40625,1.961632490158081,0.5058158101898564,0.578125,0.5251846815194949,0.0003645
46,179.76602816581726,0.58203125,1.8863823413848877,0.40625,1.9577088356018066,0.5133628320132047,0.58203125,0.5298858612623358,0.0003645
47,180.3828160762787,0.58984375,1.8820154070854187,0.40625,1.9551715850830078,0.51957498881327,0.58984375,0.5364736738717564,0.0003645
48,179.76919174194336,0.59765625,1.878604233264923,0.40625,1.9508209228515625,0.6206368934884561,0.59765625,0.5469173169794959,0.0003645
49,179.6317389011383,0.58984375,1.8737493753433228,0.40625,1.946824550628662,0.6170882402638149,0.58984375,0.5407801147552448,0.0003645
50,179.1678295135498,0.59765625,1.8695874214172363,0.40625,1.9438226222991943,0.6162374882321918,0.59765625,0.5455702448090177,0.0003645
51,179.63388228416443,0.59375,1.8654111623764038,0.40625,1.9404850006103516,0.614606315912635,0.59375,0.5426925553208837,0.0003645
52,179.56115221977234,0.59765625,1.861269474029541,0.4375,1.9358267784118652,0.6172952207697273,0.59765625,0.5459430770816822,0.0003645
53,178.81806588172913,0.59765625,1.8570429682731628,0.4375,1.9334716796875,0.6158673128342247,0.59765625,0.5453312963078588,0.0003645
54,179.31620907783508,0.609375,1.8529231548309326,0.4375,1.9288161993026733,0.6121234782162744,0.609375,0.5525098793058152,0.0003645
55,179.3986370563507,0.609375,1.848961055278778,0.4375,1.92549729347229,0.6146892871732026,0.609375,0.5578716348296786,0.0003645
56,178.93220686912537,0.6015625,1.8446799516677856,0.4375,1.9216868877410889,0.608104354954379,0.6015625,0.5502261775326542,0.0003645
57,179.5622718334198,0.609375,1.8403446078300476,0.4375,1.9178664684295654,0.6137710360412281,0.609375,0.5613378692472668,0.0003645
58,179.78503131866455,0.60546875,1.836177408695221,0.4375,1.9145536422729492,0.613172514484617,0.60546875,0.558806739401327,0.0003645
59,179.9655635356903,0.61328125,1.832521378993988,0.46875,1.909227728843689,0.7282236052705875,0.61328125,0.5703553247677531,0.0003645
60,179.38533425331116,0.61328125,1.8279576897621155,0.46875,1.9057906866073608,0.7251235856184579,0.61328125,0.5735548391302577,0.0003645
61,179.73321199417114,0.62109375,1.8241068124771118,0.4375,1.903925895690918,0.7319330101094081,0.62109375,0.5767037034638645,0.0003645
62,180.51936101913452,0.640625,1.8196616172790527,0.4375,1.9018125534057617,0.7419527272099377,0.640625,0.5922532606386107,0.0003645
63,180.16546964645386,0.6484375,1.815326750278473,0.4375,1.898758053779602,0.7482078027395667,0.6484375,0.6046268463169866,0.0003645
64,179.60251784324646,0.6484375,1.8115283250808716,0.4375,1.8944087028503418,0.745708854928119,0.6484375,0.6037170111296275,0.0003645
65,179.96584177017212,0.65625,1.8072752356529236,0.4375,1.891163945198059,0.753675035213739,0.65625,0.6109290974704097,0.0003645
66,179.99787425994873,0.640625,1.8035027980804443,0.46875,1.8868474960327148,0.736462359173471,0.640625,0.5963459287410654,0.0003645
67,179.6012077331543,0.66015625,1.7989654541015625,0.5,1.8833231925964355,0.7453756536830907,0.66015625,0.6218795132014664,0.0003645
68,179.4507920742035,0.6640625,1.7947574257850647,0.5,1.8793362379074097,0.7511387586569294,0.6640625,0.6260446644492799,0.0003645
69,179.78690576553345,0.6640625,1.7908053398132324,0.5,1.8764747381210327,0.7504850811676179,0.6640625,0.6252956374422834,0.0003645
70,179.61543560028076,0.64453125,1.7868350744247437,0.5,1.8731064796447754,0.7397508008756126,0.64453125,0.6103807826567356,0.0003645
71,179.06275606155396,0.65234375,1.782926082611084,0.5,1.8663253784179688,0.7410781369447088,0.65234375,0.6163536629719086,0.0003645
72,179.39539003372192,0.65625,1.7784464955329895,0.5,1.861825942993164,0.742828306561859,0.65625,0.6270094380555881,0.0003645
73,179.63403797149658,0.66015625,1.774837851524353,0.5,1.8580939769744873,0.7360794484771374,0.66015625,0.6307403869795484,0.0003645
74,179.64818572998047,0.66796875,1.7703754901885986,0.5,1.8556621074676514,0.7456734407708316,0.66796875,0.6382292567499297,0.0003645
75,179.77923488616943,0.67578125,1.7660327553749084,0.5,1.8527417182922363,0.7515026622260346,0.67578125,0.641947414179962,0.0003645
